Date,Year,Month,Month number,Quarter,Weekday,Draw index,Balls,LuckyStars,Ball sum,Low ball count,High ball count,Odd ball count,Even ball count,Birthday ball count,Consecutive pairs,Star sum,Jackpot prize GBP,UK jackpot winners,Total jackpot winners,Jackpot won,Rollover count,Winning ticket information,Ball set,Ball machine,Result URL,Fetch error
2018-08-14,2018,August,8,Q3,Tuesday,1137,"[1, 15, 18, 25, 31]","[9, 11]",90,4,1,4,1,5,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-08-2018,HTTP Error 403: Forbidden
2018-08-17,2018,August,8,Q3,Friday,1138,"[2, 15, 18, 24, 43]","[8, 12]",102,4,1,2,3,4,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-08-2018,HTTP Error 403: Forbidden
2018-08-21,2018,August,8,Q3,Tuesday,1139,"[16, 23, 42, 43, 49]","[10, 12]",173,2,3,3,2,2,1,22,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-08-2018,HTTP Error 403: Forbidden
2018-08-24,2018,August,8,Q3,Friday,1140,"[3, 14, 31, 36, 50]","[1, 12]",134,2,3,2,3,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-08-2018,HTTP Error 403: Forbidden
2018-08-28,2018,August,8,Q3,Tuesday,1141,"[4, 16, 32, 42, 46]","[8, 12]",140,2,3,0,5,2,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-08-2018,HTTP Error 403: Forbidden
2018-08-31,2018,August,8,Q3,Friday,1142,"[4, 30, 31, 38, 42]","[4, 6]",145,1,4,1,4,3,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-31-08-2018,HTTP Error 403: Forbidden
2018-09-04,2018,September,9,Q3,Tuesday,1143,"[5, 14, 28, 30, 47]","[4, 11]",124,2,3,2,3,4,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-09-2018,HTTP Error 403: Forbidden
2018-09-07,2018,September,9,Q3,Friday,1144,"[4, 23, 27, 31, 50]","[1, 8]",135,2,3,3,2,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-09-2018,HTTP Error 403: Forbidden
2018-09-11,2018,September,9,Q3,Tuesday,1145,"[9, 18, 32, 38, 46]","[2, 3]",143,2,3,1,4,2,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-09-2018,HTTP Error 403: Forbidden
2018-09-14,2018,September,9,Q3,Friday,1146,"[1, 3, 33, 40, 45]","[3, 4]",122,2,3,4,1,2,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-09-2018,HTTP Error 403: Forbidden
2018-09-18,2018,September,9,Q3,Tuesday,1147,"[3, 8, 10, 32, 45]","[4, 12]",98,3,2,2,3,3,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-09-2018,HTTP Error 403: Forbidden
2018-09-21,2018,September,9,Q3,Friday,1148,"[5, 7, 21, 25, 37]","[3, 4]",95,4,1,5,0,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-09-2018,HTTP Error 403: Forbidden
2018-09-25,2018,September,9,Q3,Tuesday,1149,"[6, 15, 20, 30, 38]","[4, 7]",109,3,2,1,4,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-09-2018,HTTP Error 403: Forbidden
2018-09-28,2018,September,9,Q3,Friday,1150,"[2, 4, 8, 27, 50]","[2, 9]",91,3,2,1,4,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-09-2018,HTTP Error 403: Forbidden
2018-10-02,2018,October,10,Q4,Tuesday,1151,"[7, 17, 29, 37, 45]","[3, 11]",135,2,3,5,0,3,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-10-2018,HTTP Error 403: Forbidden
2018-10-05,2018,October,10,Q4,Friday,1152,"[8, 16, 24, 26, 35]","[3, 11]",109,3,2,1,4,4,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-10-2018,HTTP Error 403: Forbidden
2018-10-09,2018,October,10,Q4,Tuesday,1153,"[3, 12, 36, 44, 45]","[8, 11]",140,2,3,2,3,2,1,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-10-2018,HTTP Error 403: Forbidden
2018-10-12,2018,October,10,Q4,Friday,1154,"[4, 9, 12, 31, 43]","[5, 8]",99,3,2,3,2,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-10-2018,HTTP Error 403: Forbidden
2018-10-16,2018,October,10,Q4,Tuesday,1155,"[15, 28, 37, 40, 42]","[1, 6]",162,1,4,2,3,2,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-10-2018,HTTP Error 403: Forbidden
2018-10-19,2018,October,10,Q4,Friday,1156,"[1, 3, 29, 47, 48]","[3, 12]",128,2,3,4,1,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-10-2018,HTTP Error 403: Forbidden
2018-10-23,2018,October,10,Q4,Tuesday,1157,"[1, 2, 5, 21, 32]","[2, 12]",61,4,1,3,2,4,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-10-2018,HTTP Error 403: Forbidden
2018-10-26,2018,October,10,Q4,Friday,1158,"[5, 18, 21, 31, 35]","[6, 9]",110,3,2,4,1,4,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-10-2018,HTTP Error 403: Forbidden
2018-10-30,2018,October,10,Q4,Tuesday,1159,"[17, 23, 27, 43, 44]","[1, 12]",154,2,3,4,1,3,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-10-2018,HTTP Error 403: Forbidden
2018-11-02,2018,November,11,Q4,Friday,1160,"[5, 15, 17, 37, 44]","[7, 11]",118,3,2,4,1,3,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-11-2018,HTTP Error 403: Forbidden
2018-11-06,2018,November,11,Q4,Tuesday,1161,"[14, 24, 36, 40, 43]","[2, 9]",157,2,3,1,4,2,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-11-2018,HTTP Error 403: Forbidden
2018-11-09,2018,November,11,Q4,Friday,1162,"[14, 17, 32, 37, 49]","[11, 12]",149,2,3,3,2,2,0,23,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-11-2018,HTTP Error 403: Forbidden
2018-11-13,2018,November,11,Q4,Tuesday,1163,"[2, 7, 10, 13, 42]","[3, 6]",74,4,1,2,3,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-11-2018,HTTP Error 403: Forbidden
2018-11-16,2018,November,11,Q4,Friday,1164,"[9, 10, 13, 28, 41]","[1, 12]",101,3,2,3,2,4,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-11-2018,HTTP Error 403: Forbidden
2018-11-20,2018,November,11,Q4,Tuesday,1165,"[6, 19, 39, 45, 48]","[7, 12]",157,2,3,3,2,2,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-11-2018,HTTP Error 403: Forbidden
2018-11-23,2018,November,11,Q4,Friday,1166,"[5, 8, 25, 26, 30]","[3, 10]",94,3,2,2,3,5,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-11-2018,HTTP Error 403: Forbidden
2018-11-27,2018,November,11,Q4,Tuesday,1167,"[4, 16, 17, 18, 32]","[2, 11]",87,4,1,1,4,4,2,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-11-2018,HTTP Error 403: Forbidden
2018-11-30,2018,November,11,Q4,Friday,1168,"[3, 10, 12, 23, 26]","[1, 12]",74,4,1,2,3,5,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-11-2018,HTTP Error 403: Forbidden
2018-12-04,2018,December,12,Q4,Tuesday,1169,"[19, 20, 21, 42, 45]","[8, 9]",147,3,2,3,2,3,2,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-12-2018,HTTP Error 403: Forbidden
2018-12-07,2018,December,12,Q4,Friday,1170,"[11, 17, 26, 37, 48]","[1, 10]",139,2,3,3,2,3,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-12-2018,HTTP Error 403: Forbidden
2018-12-11,2018,December,12,Q4,Tuesday,1171,"[4, 7, 13, 23, 42]","[1, 3]",89,4,1,3,2,4,0,4,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-12-2018,HTTP Error 403: Forbidden
2018-12-14,2018,December,12,Q4,Friday,1172,"[12, 29, 38, 42, 44]","[2, 12]",165,1,4,1,4,2,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-12-2018,HTTP Error 403: Forbidden
2018-12-18,2018,December,12,Q4,Tuesday,1173,"[1, 9, 18, 39, 48]","[5, 7]",115,3,2,3,2,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-12-2018,HTTP Error 403: Forbidden
2018-12-21,2018,December,12,Q4,Friday,1174,"[2, 12, 15, 34, 50]","[3, 4]",113,3,2,1,4,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-12-2018,HTTP Error 403: Forbidden
2018-12-25,2018,December,12,Q4,Tuesday,1175,"[4, 5, 8, 31, 43]","[2, 9]",91,3,2,3,2,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-12-2018,HTTP Error 403: Forbidden
2018-12-28,2018,December,12,Q4,Friday,1176,"[13, 16, 34, 35, 45]","[10, 12]",143,2,3,3,2,2,1,22,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-12-2018,HTTP Error 403: Forbidden
2019-01-01,2019,January,1,Q1,Tuesday,1177,"[1, 8, 11, 25, 28]","[4, 6]",73,4,1,3,2,5,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-01-2019,HTTP Error 403: Forbidden
2019-01-04,2019,January,1,Q1,Friday,1178,"[7, 11, 19, 27, 37]","[6, 10]",101,3,2,5,0,4,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-01-2019,HTTP Error 403: Forbidden
2019-01-08,2019,January,1,Q1,Tuesday,1179,"[3, 19, 22, 31, 32]","[2, 11]",107,3,2,3,2,4,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-01-2019,HTTP Error 403: Forbidden
2019-01-11,2019,January,1,Q1,Friday,1180,"[1, 19, 31, 39, 48]","[1, 6]",138,2,3,4,1,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-01-2019,HTTP Error 403: Forbidden
2019-01-15,2019,January,1,Q1,Tuesday,1181,"[22, 25, 29, 33, 35]","[3, 6]",144,2,3,4,1,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-01-2019,HTTP Error 403: Forbidden
2019-01-18,2019,January,1,Q1,Friday,1182,"[5, 6, 16, 30, 46]","[5, 10]",103,3,2,1,4,4,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-01-2019,HTTP Error 403: Forbidden
2019-01-22,2019,January,1,Q1,Tuesday,1183,"[9, 23, 29, 41, 49]","[8, 10]",151,2,3,5,0,3,0,18,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-01-2019,HTTP Error 403: Forbidden
2019-01-25,2019,January,1,Q1,Friday,1184,"[1, 6, 13, 15, 16]","[6, 10]",51,5,0,3,2,5,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-01-2019,HTTP Error 403: Forbidden
2019-01-29,2019,January,1,Q1,Tuesday,1185,"[14, 24, 26, 32, 39]","[3, 8]",135,2,3,1,4,3,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-01-2019,HTTP Error 403: Forbidden
2019-02-01,2019,February,2,Q1,Friday,1186,"[3, 21, 26, 41, 46]","[1, 6]",137,2,3,3,2,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-02-2019,HTTP Error 403: Forbidden
2019-02-05,2019,February,2,Q1,Tuesday,1187,"[14, 25, 31, 37, 43]","[2, 3]",150,2,3,4,1,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-02-2019,HTTP Error 403: Forbidden
2019-02-08,2019,February,2,Q1,Friday,1188,"[11, 12, 13, 39, 46]","[7, 10]",121,3,2,3,2,3,2,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-02-2019,HTTP Error 403: Forbidden
2019-02-12,2019,February,2,Q1,Tuesday,1189,"[6, 34, 36, 41, 50]","[1, 5]",167,1,4,1,4,1,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-02-2019,HTTP Error 403: Forbidden
2019-02-15,2019,February,2,Q1,Friday,1190,"[15, 27, 34, 38, 49]","[2, 10]",163,1,4,3,2,2,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-02-2019,HTTP Error 403: Forbidden
2019-02-19,2019,February,2,Q1,Tuesday,1191,"[1, 8, 18, 19, 39]","[7, 9]",85,4,1,3,2,4,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-02-2019,HTTP Error 403: Forbidden
2019-02-22,2019,February,2,Q1,Friday,1192,"[3, 27, 29, 33, 50]","[3, 7]",142,1,4,4,1,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-02-2019,HTTP Error 403: Forbidden
2019-02-26,2019,February,2,Q1,Tuesday,1193,"[3, 15, 29, 35, 47]","[3, 4]",129,2,3,5,0,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-02-2019,HTTP Error 403: Forbidden
2019-03-01,2019,March,3,Q1,Friday,1194,"[6, 9, 19, 26, 31]","[11, 12]",91,3,2,3,2,5,0,23,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-03-2019,HTTP Error 403: Forbidden
2019-03-05,2019,March,3,Q1,Tuesday,1195,"[6, 10, 16, 39, 46]","[8, 11]",117,3,2,1,4,3,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-03-2019,HTTP Error 403: Forbidden
2019-03-08,2019,March,3,Q1,Friday,1196,"[17, 18, 19, 24, 40]","[4, 8]",118,4,1,2,3,4,2,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-03-2019,HTTP Error 403: Forbidden
2019-03-12,2019,March,3,Q1,Tuesday,1197,"[5, 7, 13, 19, 31]","[2, 9]",75,4,1,5,0,5,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-03-2019,HTTP Error 403: Forbidden
2019-03-15,2019,March,3,Q1,Friday,1198,"[3, 15, 24, 42, 46]","[9, 12]",130,3,2,2,3,3,0,21,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-03-2019,HTTP Error 403: Forbidden
2019-03-19,2019,March,3,Q1,Tuesday,1199,"[1, 6, 9, 34, 47]","[7, 12]",97,3,2,3,2,3,0,19,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-03-2019,HTTP Error 403: Forbidden
2019-03-22,2019,March,3,Q1,Friday,1200,"[4, 17, 26, 30, 43]","[6, 11]",120,2,3,2,3,4,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-03-2019,HTTP Error 403: Forbidden
2019-03-26,2019,March,3,Q1,Tuesday,1201,"[12, 19, 23, 43, 47]","[2, 6]",144,3,2,4,1,3,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-03-2019,HTTP Error 403: Forbidden
2019-03-29,2019,March,3,Q1,Friday,1202,"[13, 23, 26, 32, 47]","[6, 10]",141,2,3,3,2,3,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-03-2019,HTTP Error 403: Forbidden
2019-04-02,2019,April,4,Q2,Tuesday,1203,"[2, 9, 16, 26, 36]","[6, 7]",89,3,2,1,4,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-04-2019,HTTP Error 403: Forbidden
2019-04-05,2019,April,4,Q2,Friday,1204,"[1, 7, 10, 29, 45]","[3, 5]",92,3,2,4,1,4,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-04-2019,HTTP Error 403: Forbidden
2019-04-09,2019,April,4,Q2,Tuesday,1205,"[18, 21, 29, 38, 41]","[1, 11]",147,2,3,3,2,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-04-2019,HTTP Error 403: Forbidden
2019-04-12,2019,April,4,Q2,Friday,1206,"[1, 28, 35, 36, 46]","[6, 9]",146,1,4,2,3,2,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-04-2019,HTTP Error 403: Forbidden
2019-04-16,2019,April,4,Q2,Tuesday,1207,"[1, 8, 15, 44, 49]","[2, 11]",117,3,2,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-04-2019,HTTP Error 403: Forbidden
2019-04-19,2019,April,4,Q2,Friday,1208,"[7, 8, 32, 41, 49]","[5, 11]",137,2,3,3,2,2,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-04-2019,HTTP Error 403: Forbidden
2019-04-23,2019,April,4,Q2,Tuesday,1209,"[18, 23, 27, 42, 44]","[2, 7]",154,2,3,2,3,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-04-2019,HTTP Error 403: Forbidden
2019-04-26,2019,April,4,Q2,Friday,1210,"[14, 33, 35, 47, 50]","[9, 11]",179,1,4,3,2,1,0,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-04-2019,HTTP Error 403: Forbidden
2019-04-30,2019,April,4,Q2,Tuesday,1211,"[5, 12, 20, 26, 48]","[2, 11]",111,3,2,1,4,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-04-2019,HTTP Error 403: Forbidden
2019-05-03,2019,May,5,Q2,Friday,1212,"[2, 9, 20, 27, 43]","[5, 6]",101,3,2,3,2,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-05-2019,HTTP Error 403: Forbidden
2019-05-07,2019,May,5,Q2,Tuesday,1213,"[7, 20, 26, 32, 47]","[2, 11]",132,2,3,2,3,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-05-2019,HTTP Error 403: Forbidden
2019-05-10,2019,May,5,Q2,Friday,1214,"[1, 4, 27, 45, 48]","[1, 7]",125,2,3,3,2,3,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-05-2019,HTTP Error 403: Forbidden
2019-05-14,2019,May,5,Q2,Tuesday,1215,"[10, 14, 17, 25, 50]","[2, 10]",116,4,1,2,3,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-05-2019,HTTP Error 403: Forbidden
2019-05-17,2019,May,5,Q2,Friday,1216,"[16, 28, 42, 43, 45]","[6, 7]",174,1,4,2,3,2,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-05-2019,HTTP Error 403: Forbidden
2019-05-21,2019,May,5,Q2,Tuesday,1217,"[32, 33, 34, 39, 47]","[8, 12]",185,0,5,3,2,0,2,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-05-2019,HTTP Error 403: Forbidden
2019-05-24,2019,May,5,Q2,Friday,1218,"[5, 16, 23, 30, 49]","[6, 7]",123,3,2,3,2,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-05-2019,HTTP Error 403: Forbidden
2019-05-28,2019,May,5,Q2,Tuesday,1219,"[7, 19, 20, 28, 29]","[1, 5]",103,3,2,3,2,5,2,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-05-2019,HTTP Error 403: Forbidden
2019-05-31,2019,May,5,Q2,Friday,1220,"[1, 23, 24, 26, 35]","[1, 11]",109,3,2,3,2,4,1,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-31-05-2019,HTTP Error 403: Forbidden
2019-06-04,2019,June,6,Q2,Tuesday,1221,"[9, 31, 32, 39, 41]","[2, 8]",152,1,4,4,1,2,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-06-2019,HTTP Error 403: Forbidden
2019-06-07,2019,June,6,Q2,Friday,1222,"[1, 4, 16, 20, 34]","[2, 5]",75,4,1,1,4,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-06-2019,HTTP Error 403: Forbidden
2019-06-11,2019,June,6,Q2,Tuesday,1223,"[25, 27, 39, 42, 46]","[11, 12]",179,1,4,3,2,2,0,23,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-06-2019,HTTP Error 403: Forbidden
2019-06-14,2019,June,6,Q2,Friday,1224,"[1, 13, 30, 31, 39]","[2, 7]",114,2,3,4,1,4,1,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-06-2019,HTTP Error 403: Forbidden
2019-06-18,2019,June,6,Q2,Tuesday,1225,"[12, 24, 37, 40, 44]","[3, 7]",157,2,3,1,4,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-06-2019,HTTP Error 403: Forbidden
2019-06-21,2019,June,6,Q2,Friday,1226,"[5, 8, 9, 25, 39]","[3, 7]",86,4,1,4,1,4,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-06-2019,HTTP Error 403: Forbidden
2019-06-25,2019,June,6,Q2,Tuesday,1227,"[6, 26, 27, 34, 46]","[1, 9]",139,1,4,1,4,3,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-06-2019,HTTP Error 403: Forbidden
2019-06-28,2019,June,6,Q2,Friday,1228,"[1, 3, 16, 33, 49]","[2, 11]",102,3,2,4,1,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-06-2019,HTTP Error 403: Forbidden
2019-07-02,2019,July,7,Q3,Tuesday,1229,"[11, 19, 29, 44, 45]","[8, 12]",148,2,3,4,1,3,1,20,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-07-2019,HTTP Error 403: Forbidden
2019-07-05,2019,July,7,Q3,Friday,1230,"[2, 9, 20, 34, 42]","[6, 9]",107,3,2,1,4,3,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-07-2019,HTTP Error 403: Forbidden
2019-07-09,2019,July,7,Q3,Tuesday,1231,"[7, 29, 32, 36, 41]","[6, 7]",145,1,4,3,2,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-07-2019,HTTP Error 403: Forbidden
2019-07-12,2019,July,7,Q3,Friday,1232,"[2, 31, 39, 45, 47]","[4, 8]",164,1,4,4,1,2,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-07-2019,HTTP Error 403: Forbidden
2019-07-16,2019,July,7,Q3,Tuesday,1233,"[3, 5, 13, 18, 39]","[7, 8]",78,4,1,4,1,4,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-07-2019,HTTP Error 403: Forbidden
2019-07-19,2019,July,7,Q3,Friday,1234,"[13, 14, 17, 26, 28]","[2, 7]",98,3,2,2,3,5,1,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-07-2019,HTTP Error 403: Forbidden
2019-07-23,2019,July,7,Q3,Tuesday,1235,"[1, 14, 19, 23, 38]","[3, 7]",95,4,1,3,2,4,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-07-2019,HTTP Error 403: Forbidden
2019-07-26,2019,July,7,Q3,Friday,1236,"[2, 5, 27, 37, 42]","[3, 10]",113,2,3,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-07-2019,HTTP Error 403: Forbidden
2019-07-30,2019,July,7,Q3,Tuesday,1237,"[15, 20, 23, 27, 40]","[3, 6]",125,3,2,3,2,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-07-2019,HTTP Error 403: Forbidden
2019-08-02,2019,August,8,Q3,Friday,1238,"[13, 22, 33, 44, 50]","[2, 5]",162,2,3,2,3,2,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-08-2019,HTTP Error 403: Forbidden
2019-08-06,2019,August,8,Q3,Tuesday,1239,"[12, 13, 29, 36, 38]","[4, 12]",128,2,3,2,3,3,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-08-2019,HTTP Error 403: Forbidden
2019-08-09,2019,August,8,Q3,Friday,1240,"[2, 14, 35, 41, 42]","[10, 11]",134,2,3,2,3,2,1,21,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-08-2019,HTTP Error 403: Forbidden
2019-08-13,2019,August,8,Q3,Tuesday,1241,"[13, 29, 31, 33, 40]","[2, 3]",146,1,4,4,1,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-08-2019,HTTP Error 403: Forbidden
2019-08-16,2019,August,8,Q3,Friday,1242,"[9, 10, 27, 37, 42]","[1, 5]",125,2,3,3,2,3,1,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-08-2019,HTTP Error 403: Forbidden
2019-08-20,2019,August,8,Q3,Tuesday,1243,"[20, 22, 23, 24, 37]","[1, 4]",126,4,1,2,3,4,2,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-08-2019,HTTP Error 403: Forbidden
2019-08-23,2019,August,8,Q3,Friday,1244,"[4, 17, 35, 42, 45]","[2, 8]",143,2,3,3,2,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-08-2019,HTTP Error 403: Forbidden
2019-08-27,2019,August,8,Q3,Tuesday,1245,"[8, 26, 35, 43, 47]","[1, 9]",159,1,4,3,2,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-08-2019,HTTP Error 403: Forbidden
2019-08-30,2019,August,8,Q3,Friday,1246,"[25, 27, 45, 46, 49]","[4, 6]",192,1,4,4,1,2,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-08-2019,HTTP Error 403: Forbidden
2019-09-03,2019,September,9,Q3,Tuesday,1247,"[7, 11, 38, 39, 44]","[7, 10]",139,2,3,3,2,2,1,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-09-2019,HTTP Error 403: Forbidden
2019-09-06,2019,September,9,Q3,Friday,1248,"[10, 13, 22, 40, 48]","[2, 5]",133,3,2,1,4,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-09-2019,HTTP Error 403: Forbidden
2019-09-10,2019,September,9,Q3,Tuesday,1249,"[3, 22, 25, 30, 49]","[3, 6]",129,3,2,3,2,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-09-2019,HTTP Error 403: Forbidden
2019-09-13,2019,September,9,Q3,Friday,1250,"[1, 12, 27, 42, 47]","[6, 7]",129,2,3,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-09-2019,HTTP Error 403: Forbidden
2019-09-17,2019,September,9,Q3,Tuesday,1251,"[22, 37, 43, 44, 45]","[1, 12]",191,1,4,3,2,1,2,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-09-2019,HTTP Error 403: Forbidden
2019-09-20,2019,September,9,Q3,Friday,1252,"[8, 21, 25, 38, 50]","[4, 8]",142,3,2,2,3,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-09-2019,HTTP Error 403: Forbidden
2019-09-24,2019,September,9,Q3,Tuesday,1253,"[2, 33, 42, 47, 48]","[1, 2]",172,1,4,2,3,1,1,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-09-2019,HTTP Error 403: Forbidden
2019-09-27,2019,September,9,Q3,Friday,1254,"[24, 37, 41, 43, 46]","[2, 8]",191,1,4,3,2,1,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-09-2019,HTTP Error 403: Forbidden
